Date,Close,ret_1m,ret_3m,ret_6m,ret_12m,volatility_3m,volatility_6m,rsi_14,ma_ratio_12,ma_ratio_3,drawdown,hl_ratio,volume_change,month,quarter,target
2016-03-31,416.72900390625,-0.0479052575029868,-0.032138976338132896,0.7653520639506548,0.7063392851341268,0.16647047543464594,0.16408793053717197,69.08175326105206,0.30724158109762545,0.022068486907255158,-0.0479052575029868,0.10946685027201009,0.11286954132379257,3,1,1
2016-04-30,448.3179931640625,0.07580223349397341,0.21572156739000947,0.42700997057581014,0.898486036345699,0.11044132804244373,0.1349259320283867,68.77013301456626,0.33243146990602224,0.032400833811313534,0.0,0.11628799976910223,-0.05978390210645235,4,2,1
2016-05-31,531.385986328125,0.1852881089554299,0.21404989592088652,0.40831272588159795,1.308466834754853,0.109780326216431,0.13259069686393457,74.33766251233084,0.46968011661475195,0.1415928855423787,0.0,0.21937163832603512,0.11407778249749212,5,2,1
2016-06-30,673.3369750976562,0.26713348191662334,0.6157670063424105,0.563837908757636,1.5595160192581665,0.08230670903702522,0.15016368510449649,80.20007734525126,0.7014007062300436,0.22199690194256472,0.0,0.374781147091544,1.103873084130992,6,2,0
2016-07-31,624.6810302734375,-0.07226091336683538,0.39338826413071204,0.693972164451834,1.1945583828138377,0.16415153460399454,0.1275828204419712,75.73236834545023,0.47299021745951,0.02440089740901419,-0.07226091336683538,0.14909054171591868,0.8453251997042768,7,3,0
2016-08-31,575.4719848632812,-0.07877467543494365,0.08296417231434794,0.3147725406842832,1.501443063749631,0.18206392685278017,0.1360690079932534,69.9526366903697,0.27070799819901104,-0.07850270693260142,-0.14534325880467402,0.16470833797792298,0.20219331940024032,8,3,1
2016-09-30,609.7349853515625,0.05953895478755822,-0.09445788973176372,0.4631450646250972,1.5829661596951294,0.07880715853354874,0.1279448788384265,70.43174679482323,0.2597448678494123,0.010673011568226753,-0.09445788973176372,0.09513480518019303,-0.5779943483368393,9,3,1
2016-10-31,700.9719848632812,0.14963386012549873,0.12212785548562177,0.5635597846878293,1.2312154023408994,0.11201744868784558,0.1317574673707549,78.29405304651223,0.3578189425775633,0.11490797250610907,0.0,0.15824166447172222,-0.38757100194822036,10,4,1
2016-11-30,745.6909790039062,0.06379569384552086,0.295790235872325,0.40329440028448604,0.9762773620790266,0.046003611937205965,0.12320097279455605,79.25897282702965,0.3633722352309037,0.08785993385259383,0.0,0.10470958594221472,0.013927382180066283,11,4,1
2016-12-31,963.7429809570312,0.2924160384029304,0.5805932152660618,0.43129371562768615,1.2383113710651474,0.09799961516252387,0.129105527647589,82.13046157446686,0.6296583266844851,0.19947801700345513,0.0,0.24212985905921894,0.7172356215032416,12,4,1
2017-01-31,970.4030151367188,0.0069105916320904015,0.3843677580438365,0.5534376235371685,1.6314800934841704,0.131167858935536,0.11563477621301885,81.07262988289904,0.5126770900067228,0.08633811402056213,0.0,0.44862184819086737,1.4316276810220678,1,1,1
2017-02-28,1179.969970703125,0.21595868139061847,0.5823846659367242,1.050438599514898,1.695860367001326,0.13014052997540707,0.09461494211683523,83.73656067242655,0.6775955834470173,0.13673027910725644,0.0,0.21500465430773302,0.7409209951391802,2,1,0
2017-03-31,1071.7900390625,-0.09168024129983776,0.1121119014513332,0.7577965260506163,1.5719113117061,0.14792436264991132,0.1292808899025342,80.38000666610805,0.4140490795644023,-0.0021081825042199576,-0.09168024129983776,0.3513720338620135,2.0568394673832433,3,1,1
2017-04-30,1347.8900146484375,0.2576064019287243,0.3890002335354812,0.9228871392218796,2.006549001380758,0.17892418098909335,0.14031364834141816,83.3594946777627,0.6182658313248257,0.12335088592495191,0.0,0.21279189343515142,0.9600995079504024,4,2,1
2017-05-31,2286.409912109375,0.6962881891411046,0.9376848300189711,2.0661627624402277,3.302729034893182,0.3123917548387115,0.2172044277842037,90.96995516755433,1.3350382766327842,0.4575220163970031,0.0,0.6190534359622152,6.22575736805408,5,2,1
2017-06-30,2480.840087890625,0.08503732193929925,1.3146698490131778,1.5741718870181156,2.6843960448344912,0.22766194526029326,0.21770293914782274,91.57146708514385,1.1958228355603913,0.21706457184034722,0.0,0.31721107499556417,3.2272643636994776,6,2,1
2017-07-31,2875.340087890625,0.15901871383230914,1.1332156605081636,1.9630370506273853,3.602893234379186,0.2412007954577717,0.2054572924516929,92.52388837175681,1.1826620825198546,0.12867760333495526,0.0,0.373211456898823,2.235241423012623,7,3,1
2017-08-31,4703.39013671875,0.6357682892979797,1.0571071319313603,2.9860252832672307,7.1731000994534355,0.2204413971027633,0.2420587443815982,95.3615873774017,1.8310688445258645,0.40266134355887795,0.0,0.4395679832418085,0.8547744476386474,8,3,0
2017-09-30,4338.7099609375,-0.07753559989298775,0.7488873958928,3.0480969245922376,6.115730711164418,0.2883691515522527,0.23793568388947986,89.02793603288917,1.2000503422739204,0.09219175260456391,-0.07753559989298775,0.46751682876647116,0.2523218797783653,9,3,1
2017-10-31,6468.39990234375,0.49085787263504255,1.2496121170449181,3.798907798149144,8.227758087372575,0.30745790224207314,0.24734057027779027,93.08547393765139,1.6372409931221434,0.2511008482660939,0.0,0.35656119069850023,0.7783394983085574,10,4,1
2017-11-30,10233.599609375,0.5820913616777115,1.175792207727492,3.4758376681169034,12.723646788707352,0.2958024373463167,0.23354287445127306,95.5262187244759,2.1552328561105463,0.45911424080174945,0.0,0.5861466985189526,1.2884455723925066,11,4,1
2017-12-31,14156.400390625,0.3833256069209823,2.262813259719742,4.706292985075758,13.688978981270699,0.06727687210596174,0.2191715265256074,96.71651116255201,2.2597689276210122,0.3762606391217773,0.0,0.7342508916502957,6.129139461742045,12,4,0
2018-01-31,10221.099609375,-0.2779873889308847,0.5801588899399219,2.554744585665096,9.532839912842773,0.41955672021927687,0.33523482161051343,75.90079893801267,0.998786188556694,-0.11406169771562735,-0.2779873889308847,0.8130348660275553,6.175529481302403,1,1,1
2018-02-28,10397.900390625,0.01729762824029568,0.01605503317713186,1.210724623809102,7.812004244844518,0.32526324386010014,0.3108789982533702,75.84632795938299,0.7678049790643682,-0.1029951971369848,-0.26549828319980595,0.5684070833861629,0.7488625811002845,2,1,0
2018-03-31,6973.52978515625,-0.3293328919130871,-0.5073938577087412,0.6072818528873092,5.506432725626029,0.22232817585346965,0.3751432199835138,63.852395693829976,0.09412287099206251,-0.24180241832254012,-0.5073938577087412,0.7198892939813073,-0.5278223811535614,3,1,1
2018-04-30,9240.5498046875,0.3250893147910252,-0.09593388599677866,0.4285681071356293,5.855566629520332,0.3433080028657428,0.3576984260771516,66.9870630995503,0.3141933093167102,0.04169811620210773,-0.3472528644494257,0.34829639613866487,-0.5120655310160814,4,2,0
2018-05-31,7494.169921875,-0.18899090635565918,-0.27926123156248683,-0.26768974672317736,2.277701816364633,0.351390017904492,0.30925616017275936,62.66050247231936,0.0038635207922599335,-0.05170098051683991,-0.47061613721818907,0.38347406773233883,-0.22301183878105868,5,2,0
2018-06-30,6404.0,-0.14546906905498158,-0.0816702305292425,-0.5476251149097892,1.5813836334147222,0.26963322963725267,0.2485639179706064,59.65720613305715,-0.17815857247768474,-0.16970341371371345,-0.5476251149097892,0.3011367864567068,-0.3055305018805402,6,2,1
2018-07-31,7780.43994140625,0.2149344068404513,-0.1580111458888055,-0.23878640862966716,1.7059198924583736,0.21981477026174798,0.25814771654759705,60.32098089524313,-0.0512833845511983,0.07669818182178556,-0.4503941873134074,0.2940514452401891,-0.30359049008268335,7,3,0
2018-08-31,7037.580078125,-0.09547787385747553,-0.06092600628353029,-0.3231729662970946,0.4962781894666861,0.1889041253455949,0.25690069370381946,58.38738029133899,-0.16174693874821078,-0.0051493583106451135,-0.5028693817684332,0.25548415995488505,-0.33054184793241626,8,3,0
2018-09-30,6625.56005859375,-0.058545695389234265,0.03459713594530767,-0.04989865065223975,0.5270806572104008,0.16004388678733275,0.19949976728236282,56.898407002456814,-0.22833904076399347,-0.07307081637651425,-0.5319742395120802,0.17974482847005785,-0.0036002959546933555,9,3,0
2018-10-31,6317.60986328125,-0.046479119136965674,-0.18801379988039668,-0.3163166698071922,-0.02331179910627712,0.027528047985687375,0.14026551099337992,53.145194628588655,-0.26312674191676866,-0.051445536837018135,-0.5537276645929672,0.11532681813491787,-0.16264666495546165,10,4,0
2018-11-30,4017.2685546875,-0.3641157587086258,-0.42916904531226197,-0.46394749564440063,-0.607443254765676,0.23032206878288805,0.20917315668638997,49.41762256331282,-0.501301713134557,-0.28941662205745455,-0.7162224545903693,0.7385864443127971,0.23693967024904938,11,4,0
2018-12-31,3742.700439453125,-0.0683469654808112,-0.4351118386439472,-0.415568326131617,-0.7356177886907107,0.22750888022626967,0.20774070358389055,44.70578050535802,-0.4792910008895953,-0.20241247219582936,-0.64005228951533,0.298734561500932,0.25924172068721973,12,4,0
2019-01-31,3457.792724609375,-0.07612356891843053,-0.4526739068351616,-0.5555787653847749,-0.6617005159173073,0.21813598152354025,0.15659661398491972,34.78162741152272,-0.47799746280076716,-0.07527201647638182,-0.667452793861441,0.204813078249219,0.41286824563429914,1,1,1
2019-02-28,3854.785400390625,0.11481101020191953,-0.04044617682013907,-0.452256975039971,-0.629272713184847,0.10612515966160375,0.18632233316012564,22.508678461290785,-0.3658674455124201,0.046048377139552565,-0.5828402549775568,0.21262348867431607,0.3470749746215003,2,1,1
2019-03-31,4105.404296875,0.06501500614248945,0.09690966810981871,-0.38036871440776643,-0.4112874794607314,0.09797220858162607,0.19804910187345823,29.684019149304675,-0.29699835582226397,0.07866805496469631,-0.5557186115925233,0.13715016696265925,0.7648428700575973,3,1,1
2019-04-30,5350.7265625,0.3033373026312973,0.547439938900464,-0.15304574383437297,-0.42095149362371165,0.10589265899497659,0.24397602642587338,34.344956868032995,-0.029904483594571207,0.2059410016739629,-0.31228483186094735,0.2887725710439441,1.7502202044418604,4,2,1
2019-05-31,8574.501953125,0.6024930171574245,1.2243785483508636,1.13441094026934,0.14415632985536941,0.20429032391724164,0.2115695220179839,55.028379103650465,0.5296048296054758,0.42665574341582757,0.0,0.4269249079472318,2.285162518651317,5,2,1
2019-06-30,10817.1552734375,0.26154910600902714,1.6348574930053612,1.8902006581691797,0.689124808469316,0.12973382425634877,0.19018510842283415,54.95943855672229,0.8108691607214824,0.31157394117610604,0.0,0.5761219406348441,1.34394145898206,6,2,0
2019-07-31,10085.6279296875,-0.067626591766352,0.8849081170343396,1.916782101456607,0.2962799026329359,0.27140399858562964,0.18774085924441172,58.707770200706214,0.6358009435532062,0.026447436684894354,-0.067626591766352,0.39327194686358985,0.4697991461697535,7,3,0
2019-08-31,9630.6640625,-0.045110118116522324,0.1231747470755522,1.498365813444265,0.36846244811268525,0.16810435985770092,0.2087140985592043,61.32564915881766,0.5091182413320148,-0.05375924519249997,-0.1096860663404764,0.2961572938003204,-0.2626124865605656,8,3,0
2019-09-30,8293.8681640625,-0.13880620170759905,-0.23326716179910623,1.0202317638668923,0.25179880503910823,0.0540709542806261,0.2422747214522577,51.80717174436472,0.2719339041253679,-0.11169360141499995,-0.23326716179910623,0.36991218922205915,-0.2889825636628097,9,3,1
2019-10-31,9199.5849609375,0.10920318227380199,-0.08785203806119923,0.7193150973947755,0.45618123942832467,0.12724955468783758,0.23130522754753405,57.52360014937821,0.36071626075973207,0.017498733397717015,-0.14953749591374454,0.27987734033942385,-0.12006095765399527,10,4,0
2019-11-30,7569.6298828125,-0.1771770232076748,-0.2140074834208765,-0.1171930539879662,0.8842728037138496,0.16089393253917958,0.16095308197316305,53.028565512051735,0.07266107145047096,-0.09393071708860257,-0.3002199107374922,0.38150937500685367,0.3099310744649726,11,4,0
2019-12-31,7193.59912109375,-0.0496762414464359,-0.13266054164403507,-0.3349823554111051,0.9220344340849418,0.1493590022857897,0.10295343221819407,52.79794230389711,-0.02053877536113724,-0.0994047111936519,-0.3349823554111051,0.16728515225293536,0.27635407629292685,12,4,1
2020-01-31,9350.529296875,0.29984019674608997,0.016407733237795652,-0.07288575762830829,1.704190228155253,0.2337829421826398,0.16949692048433576,67.19213412641106,0.1933535382605367,0.16330219208161223,-0.13558333401794942,0.2821369570698183,0.4329045982728157,1,1,0
2020-02-29,8599.5087890625,-0.08031850219040493,0.13605406369846818,-0.1070700075037011,1.2308657670517968,0.1909883578745532,0.1716640696401965,65.18966767488325,0.044783530787045,0.026045919878811885,-0.20501198589805125,0.22846587917165054,0.7778966058827506,2,1,0
2020-03-31,6438.64453125,-0.25127763815543147,-0.10494810415971068,-0.22368617346140396,0.5683338511023246,0.27877238195566906,0.20010455703209085,58.34357022806823,-0.23579973686507705,-0.2079960243470702,-0.40477469644346586,0.7859906430470797,1.0360707795115003,3,1,1
2020-04-30,8658.5537109375,0.34477896223547644,-0.0740038947494408,-0.05881039767525176,0.6182014927879245,0.2970999662492577,0.23970488815525498,62.20092420090885,-0.004877061926643167,0.09617176338286715,-0.19955353398694764,0.37399743231691834,0.40075473525445204,4,2,1
2020-05-31,9461.05859375,0.09268347920493625,0.10018593222246408,0.24987069912521775,0.10339453480465899,0.2969129127824202,0.22335585985335227,63.23169855779965,0.07819944944143664,0.1557487964583577,-0.1253653705995621,0.1714839735742441,0.034382812431921206,5,2,0
2020-06-30,9137.9931640625,-0.034146858566219795,0.41924175495497473,0.2702950234281494,-0.15523139558681698,0.1672626419676142,0.2221716758143634,59.803590017639664,0.05825804616961583,0.005736895106827289,-0.09395892573387465,0.1339506407026382,-0.4787751807422196,6,2,1
2020-07-31,11323.466796875,0.23916341296986676,0.30777808568319864,0.2109974138746742,0.12273294987849637,0.12459194268843914,0.21328164354468587,57.52011546869163,0.29587410075662723,0.13527878104710478,0.0,0.21538003127147973,-0.543124257201006,7,3,1
2020-08-31,11680.8203125,0.03155866679660524,0.23462086158269657,0.3583125035416608,0.2128779735950841,0.12912856728687946,0.20585335765765264,52.634392305464196,0.31113497117324274,0.09022946223448947,0.0,0.11528656083523671,-0.4493200902036292,8,3,0
2020-09-30,10784.4912109375,-0.07673511599209437,0.18018158005964313,0.674962976849383,0.3002969178684225,0.1486170050361882,0.14546352457996967,52.110487859731464,0.18296528316873228,-0.042478738766271174,-0.07673511599209437,0.19941486793961127,0.6529842108822401,9,3,1
2020-10-31,13780.9951171875,0.27785306210931693,0.217029675133654,0.5916047387659353,0.49800183113729557,0.1652183555888301,0.13153137172701193,60.8656209681576,0.4508946374479943,0.140612359804547,0.0,0.2620655753341243,0.9253368702961258,10,4,1
2020-11-30,19625.8359375,0.4241232777902142,0.6801761702042277,1.0743805508682591,1.592707469365465,0.22554197675693693,0.17373038972862656,74.00179762143418,0.8686008119682089,0.3323318876633594,0.0,0.3315070775249621,0.5946070102362011,11,4,1
2020-12-31,29001.720703125,0.477731740726012,1.689206206938331,2.173751630410679,3.0316009017076606,0.07553200563173056,0.18364689758359845,80.86688581123362,1.353978161244001,0.3941224344864471,0.0,0.4008501381349881,0.09034357393923953,12,4,1
2021-01-31,33114.359375,0.14180671257315614,1.4029004504689322,1.9244011546127155,2.54144223536811,0.13945878592686545,0.184725787377727,86.95776943275854,1.3155889593975738,0.21532602815439916,0.0,0.39934284314914364,1.0492202818991556,1,1,1
2021-02-28,45137.76953125,0.36308750593940786,1.2999157679191211,2.8642636667346646,4.24887765550744,0.13191592535741523,0.1749125031972009,91.05913925106937,1.602279129451862,0.262549634226962,0.0,0.5748255189905142,1.2221138320819924,2,1,1
2021-03-31,58918.83203125,0.30531110958991947,1.0315633211687802,4.463292693075333,8.150812992592943,0.09234441895209715,0.09118438377347104,92.85627223596993,1.7128002010244883,0.28858538925222366,0.0,0.281213475556713,0.3868185617878246,3,1,0
2021-04-30,57750.17578125,-0.019835020649767054,0.7439617395965401,3.1905664496771093,5.6697254194196285,0.17921286162565056,0.15508312514023007,92.1905022998766,1.237529580531736,0.07072478784796732,-0.019835020649767054,0.3065551410321059,-0.11493475217678206,4,2,0
2021-05-31,37332.85546875,-0.3535455959448175,-0.17291315329829193,0.9022300801677636,2.9459490815765776,0.35333762953001097,0.30292704085707717,70.1909874299397,0.3270392312469601,-0.2727453809976985,-0.3663680323983849,0.772452549179881,-0.21253208211022057,5,2,0
2021-06-30,35040.8359375,-0.06139416614323989,-0.40526933869098647,0.20823299748984447,2.834631445699376,0.2288244787031001,0.27323692647459213,67.22596886640683,0.15680633477386796,-0.19213507802511498,-0.40526933869098647,0.3539198796404285,-0.26878784640970366,6,2,1
2021-07-31,41626.1953125,0.18793385485283132,-0.2792022751554125,0.2570436541171952,2.6760999134989127,0.30680567154853233,0.27662459812492224,69.52717870053883,0.26846325484859657,0.09542728095501452,-0.2934993129120099,0.3092906209712822,-0.570242057502679,7,3,1
2021-08-31,47166.6875,0.1331010952575873,0.2634095867507791,0.044949451198410095,3.037960197840343,0.12462781270375642,0.2492684212922629,71.71149082829139,0.3184850353752593,0.1426618204502561,-0.19946329766036053,0.27612866005801234,-0.48665508817986536,8,3,0
2021-09-30,43790.89453125,-0.07157155076344934,0.2497103268128904,-0.25675895088986633,3.0605433927970385,0.1308135382289169,0.21486948835971464,68.2878687173266,0.13671930132694987,-0.009134554575707887,-0.25675895088986633,0.29837609827028644,-0.07355773574552449,9,3,1
2021-10-31,61318.95703125,0.4002672858735883,0.4730857953966412,0.061796889822778533,3.4495304228628374,0.20549415631863066,0.267529881050889,73.42783605747202,0.443293899710808,0.20804473378691135,0.0,0.38504189129419536,0.4077318321395411,10,4,0
2021-11-30,57005.42578125,-0.07034580264960633,0.20859506577073073,0.5269505925944296,1.9046113481631157,0.23686776592229922,0.169472571392072,71.133323329771,0.25010822849942427,0.05490537440913901,-0.07034580264960633,0.26698966223678405,0.07263917534538389,11,4,0
2021-12-31,46306.4453125,-0.18768354629620299,0.0574446082496638,0.3214994469622161,0.5966792379843302,0.28357603340872156,0.19985315176087748,63.892871830212115,-0.01564560185916397,-0.1561766558568115,-0.2448265992374784,0.3491320980728756,-0.15965760720955013,12,4,0
2022-01-31,38483.125,-0.16894668246945244,-0.37241063998548063,-0.07550702842054269,0.16212802319990516,0.07222045685216198,0.2079521374165723,57.92079912967894,-0.1896557884946618,-0.1858007815475461,-0.37241063998548063,0.38191668832117975,-0.19868463800307712,1,1,1
2022-02-28,43193.234375,0.1223941500332939,-0.24229608352110676,-0.08424278522845174,-0.04308000099348619,0.18045191942491096,0.20672414614668158,56.20417062265648,-0.08736029346737217,0.012477445242735419,-0.2955973736965647,0.25934508695842484,-0.31709022477932325,2,1,1
2022-03-31,45538.67578125,0.05430112933630005,-0.01658018718709009,0.03991197870490515,-0.22709472996517122,0.15856001364526623,0.2059082953934538,55.516840036589926,-0.014587227965448424,0.07389843642265537,-0.25734751558083235,0.23774588581598008,-0.1317629353077614,3,1,0
